politician_id,name,party,x,y
79299,Mark Helfrich,CDU/CSU,-7.7611876,4.8176303
145751,Matthias Helferich,AfD,8.637299,-6.6820736
66491,Linda Heitmann,BÜNDNIS 90/­DIE GRÜNEN,16.232342,7.3689995
79320,Gabriela Heinrich,SPD,-7.84523,3.6114032
136025,Frauke Heiligenstadt,SPD,-7.9566193,4.5499797
79316,Hubertus Heil,SPD,-5.9213047,4.119651
79317,Mechthild Heil,CDU/CSU,-7.283315,4.386154
79325,Britta Haßelmann,BÜNDNIS 90/­DIE GRÜNEN,16.25206,7.6684175
147226,Jochen Haug,AfD,8.5713,-5.542317
79322,Matthias Hauer,CDU/CSU,-8.1176,2.9248025
79326,Sebastian Hartmann,SPD,-8.164637,3.2375438
78863,Jürgen Hardt,CDU/CSU,-6.4287004,3.5412254
145714,Mirco Hanker,AfD,9.469324,-6.7501516
79327,Metin Hakverdi,SPD,-8.013145,3.9508736
132357,Lars Haise,AfD,8.979096,-6.9095397
182892,Heiko Hain,CDU/CSU,-7.6726995,4.7086263
158590,Ingo Hahn,AfD,8.411303,-6.7836742
79329,Florian Hahn,CDU/CSU,-7.270334,3.7168217
79333,Bettina Hagedorn,SPD,-7.5840735,4.7765975
79332,Christian Haase,CDU/CSU,-8.1737585,3.2297537
141210,Ates Gürpinar,Die Linke,8.064885,18.073288
79335,Fritz Güntzler,CDU/CSU,-7.632915,4.634735
175852,Georg Günther,CDU/CSU,-7.7733607,4.701655
130691,Serap Güler,CDU/CSU,-6.8213267,3.8815722
132869,Christian Görke,Die Linke,8.048582,18.104551
78886,Katrin Göring-Eckardt,BÜNDNIS 90/­DIE GRÜNEN,16.492077,7.6241026
79334,Gregor Gysi,Die Linke,7.6632195,17.204819
79336,Olav Gutting,CDU/CSU,-7.908805,4.3826675
175683,Lena Gumnior,BÜNDNIS 90/­DIE GRÜNEN,16.218542,7.8020763
28896,Inge Gräßle,CDU/CSU,-7.2319536,3.733677
158593,Rainer Gross,AfD,9.130125,-7.221371
123558,Christoph Grimm,AfD,8.020686,-6.104167
79349,Kerstin Griese,SPD,-8.166655,2.9454298
182883,David Gregosz,CDU/CSU,-7.850945,3.0004926
175537,Armin Grau,BÜNDNIS 90/­DIE GRÜNEN,16.503525,7.227933
123289,Adrian Grasse,CDU/CSU,-7.9817286,3.1990497
108738,Fabian Gramling,CDU/CSU,-7.1960864,4.2561703
174123,Hans-Jürgen Goßner,AfD,9.153673,-7.410615
66285,Kay Gottschalk,AfD,7.3052063,-3.3827374
79353,Nicole Gohlke,Die Linke,8.0076065,17.992922
175923,Hannes Gnauck,AfD,7.3135386,-3.4204452
79481,Angelika Glöckner,SPD,-7.816539,3.2074325
123018,Ronald Gläser,AfD,9.582886,-6.541383
183252,Vinzenz Glaser,Die Linke,7.8133774,17.303665
147328,Jan-Niclas Gesenhues,BÜNDNIS 90/­DIE GRÜNEN,18.381582,7.7724648
79356,Martin Gerster,SPD,-7.243243,4.0220246
122857,Katalin Gennburg,Die Linke,8.203521,17.8384
125186,Jonas Geissler,CDU/CSU,-8.11007,3.782644
79366,Thomas Gebhart,CDU/CSU,-6.9785957,4.528317
175891,Wilhelm Gebhard,CDU/CSU,-7.8834496,3.1989994
183283,Kathrin Gebel,Die Linke,8.0923,17.796206
31216,Alexander Gauland,AfD,7.8549237,-6.03593
79364,Matthias Gastel,BÜNDNIS 90/­DIE GRÜNEN,16.25582,7.364488
175645,Schahina Gambir,BÜNDNIS 90/­DIE GRÜNEN,16.456436,7.649991
183508,Boris Gamanov,AfD,8.855518,-6.9828506
182110,Rainer Galla,AfD,9.537905,-6.7011304
79389,Hermann Färber,CDU/CSU,-7.141152,3.283941
150288,Götz Frömming,AfD,9.535159,-6.486444
108761,Markus Frohnmaier,AfD,8.736106,-6.737266
79370,Michael Frieser,CDU/CSU,0.018456532,4.6111355
79378,Thorsten Frei,CDU/CSU,-7.5247173,4.929389
182826,Christoph Frauenpreiß,CDU/CSU,-8.082169,4.348476
183125,Simone Fischer,BÜNDNIS 90/­DIE GRÜNEN,18.250256,7.341683
175925,Hauke Finger,AfD,9.541241,-6.4970946
175491,Sebastian Fiedler,SPD,-7.739467,3.7234929
184038,Katrin Fey,Die Linke,8.002937,18.034163
177546,Thomas Fetsch,AfD,9.218967,-7.00369
183497,Jan Feser,AfD,-5.0843196,-10.9951725
145833,Peter Felser,AfD,9.402435,-6.7759905
79391,Uwe Feiler,CDU/CSU,-7.638247,4.2343144
183487,Micha Fehre,AfD,9.520358,-6.672463
79390,Johannes Fechner,SPD,-7.0285997,4.4650226
183267,Fabian Fahl,Die Linke,8.101057,18.128393
135391,Nancy Faeser,SPD,-5.820607,3.8643763
147569,Michael Espendiller,AfD,9.48566,-6.7931423
79387,Saskia Esken,SPD,-7.8944383,3.9718783
146813,Wiebke Esdar,SPD,-8.080836,4.254775
182825,Bastian Alfons Ernst,CDU/CSU,-7.8652267,3.0418377
145903,Thomas Erndl,CDU/CSU,-6.939166,3.911055
175872,Martina Englhardt-Kopf,CDU/CSU,-7.7880273,4.6454635
175826,Alexander Engelhard,CDU/CSU,-7.7481165,3.363007
146042,Marcel Emmerich,BÜNDNIS 90/­DIE GRÜNEN,16.17716,7.7271056
182015,Mandy Eißing,Die Linke,8.070111,18.054247
175496,Sonja Eichwede,SPD,-7.843684,4.770016
175864,Lars Ehm,CDU/CSU,-7.6489024,3.3359902
175308,Mirze Edis,Die Linke,8.33481,17.757462
175880,Ralph Edelhäußer,CDU/CSU,-7.9914308,3.3042243
175610,Leon Eckert,BÜNDNIS 90/­DIE GRÜNEN,16.270891,7.5835238
79405,Harald Ebner,BÜNDNIS 90/­DIE GRÜNEN,16.354845,7.688497
175859,Joachim Ebmeyer,CDU/CSU,-7.8078604,4.7423835
183515,Tobias Ebenberger,AfD,9.154736,-7.033368
175555,Deborah Düring,BÜNDNIS 90/­DIE GRÜNEN,16.489775,7.5369887
182893,Hülya Düber,CDU/CSU,-8.25757,3.0526187
175425,Felix Döring,SPD,-8.109879,3.0989661
183012,Timon Dzienus,BÜNDNIS 90/­DIE GRÜNEN,16.071308,7.2762027
79404,Hansjörg Durz,CDU/CSU,-7.141977,4.2116957
181945,Christopher Drößler,AfD,9.430374,-6.8144975
79403,Katharina Dröge,BÜNDNIS 90/­DIE GRÜNEN,16.547167,7.3793135
175424,Falko Droßmann,SPD,-7.6843915,4.358016
179922,Christian Douglas,AfD,9.149567,-6.8382397
182894,Florian Dorn,CDU/CSU,-8.015971,3.4149957
79397,Michael Donth,CDU/CSU,-7.044963,3.7370684
79412,Alexander Dobrindt,CDU/CSU,-7.9551864,4.661633
79411,Sabine Dittmar,SPD,-6.130319,3.9866724
183145,Jeanne Dillschneider,BÜNDNIS 90/­DIE GRÜNEN,16.448143,7.202558
146823,Esther Dilcher,SPD,-8.206103,4.1622033
31274,Thomas Dietz,AfD,7.4551296,-2.7249863
175438,Jan Dieren,SPD,1.6141595,3.9323177
29534,Sandra Detzer,BÜNDNIS 90/­DIE GRÜNEN,16.179405,7.8018827
110038,Ellen Demuth,CDU/CSU,-8.176821,3.0216963
175431,Hakan Demir,SPD,-7.5442595,4.9677825
119861,Janosch Dahmen,BÜNDNIS 90/­DIE GRÜNEN,16.37671,7.684204
182902,Wolfgang Dahler,CDU/CSU,-8.174248,3.106577
141110,Gottfried Curio,AfD,9.040234,-7.205665
121492,Jürgen Coße,SPD,-7.215279,4.428823
183230,Agnes Maria Conrad,Die Linke,8.122922,18.240469
79418,Gitta Connemann,CDU/CSU,-7.1235385,2.9341934
145755,Tino Chrupalla,AfD,7.2795615,-3.4094536
146135,Jörg Cezanne,Die Linke,7.9866805,18.073996
79416,Lars Castellucci,SPD,-7.021063,4.5218887
182819,Sandra Carstensen,CDU/CSU,-7.3081284,3.6032648
175436,Isabel Cademartori,SPD,-7.8718677,2.9992619
175334,Clara Bünger,Die Linke,7.9955277,18.014719
150299,Marcus Bühl,AfD,-5.121778,-10.957878
182866,Benedikt Büdenbender,CDU/CSU,-7.5005965,3.1658092
175138,Janina Böttger,Die Linke,8.097417,18.198895
120205,Karl Bär,BÜNDNIS 90/­DIE GRÜNEN,16.057352,7.0901256
79468,Dorothee Bär,CDU/CSU,-8.514009,3.9923947
175892,Yannick Bury,CDU/CSU,-0.741871,8.014074
179348,Maik Brückner,Die Linke,8.07207,18.142904
175870,Marlon Bröhr,CDU/CSU,-8.150151,4.390206
78878,Agnieszka Brugger,BÜNDNIS 90/­DIE GRÜNEN,16.302845,7.383538
184131,Erhard Brucker,AfD,9.315348,-7.2276683
175676,Victoria Broßart,BÜNDNIS 90/­DIE GRÜNEN,16.002354,7.2912006
145870,Carsten Brodesser,CDU/CSU,-8.056738,4.465236
182830,Lutz Brinkmann,CDU/CSU,-8.143127,3.6654575
79434,Ralph Brinkhaus,CDU/CSU,-7.6483974,2.7314887
183172,Anne-Mieke Bremer,Die Linke,7.5593076,17.113293
145863,Silvia Breher,CDU/CSU,-7.9282312,3.9367826
79429,Franziska Brantner,BÜNDNIS 90/­DIE GRÜNEN,17.322556,7.5193644
32337,Stephan Brandner,AfD,9.090952,-7.04122
79427,Reinhard Brandl,CDU/CSU,-7.876146,3.4921849
175915,Dirk Brandes,AfD,7.2870946,-3.4129207
78881,Michael Brand,CDU/CSU,-7.979872,3.7587094
170159,Torben Braga,AfD,7.294204,-3.4202325
179823,Frederik Bouffier,CDU/CSU,-7.878528,3.822332
184315,Jorrit Bosch,Die Linke,7.9774632,18.006067
182852,Caroline Bosbach,CDU/CSU,-7.627079,4.662817
