id,dokumentnummer,sitzungsnummer,titel,datum,sitzungsbemerkung,pdf_url,xml_url,vorgangsbezug_anzahl,pdf_hash,aktualisiert
5550,20/86,86,Protokoll der 86. Sitzung des 20. Deutschen Bundestages,2023-02-10,,https://dserver.bundestag.de/btp/20/20086.pdf,https://dserver.bundestag.de/btp/20/20086.xml,30,1e03575d52b775c6b0c92f591ff0b698,2023-02-16T11:59:35+01:00
5552,20/87,87,Protokoll der 87. Sitzung des 20. Deutschen Bundestages,2023-03-01,,https://dserver.bundestag.de/btp/20/20087.pdf,https://dserver.bundestag.de/btp/20/20087.xml,62,b25eba5e2ef2282a3060d4536701ec69,2023-10-23T08:25:23+02:00
5553,20/88,88,Protokoll der 88. Sitzung des 20. Deutschen Bundestages,2023-03-02,,https://dserver.bundestag.de/btp/20/20088.pdf,https://dserver.bundestag.de/btp/20/20088.xml,45,89ff316d98abe9c2204ae40b3d0880b8,2024-06-12T08:16:29+02:00
5554,20/89,89,Protokoll der 89. Sitzung des 20. Deutschen Bundestages,2023-03-03,,https://dserver.bundestag.de/btp/20/20089.pdf,https://dserver.bundestag.de/btp/20/20089.xml,14,ccc23d1ef43fe0e179f92ba332fb546e,2023-03-13T12:26:24+01:00
5556,20/90,90,Protokoll der 90. Sitzung des 20. Deutschen Bundestages,2023-03-15,,https://dserver.bundestag.de/btp/20/20090.pdf,https://dserver.bundestag.de/btp/20/20090.xml,57,5bc2491c29faa164a5255201c3b33496,2023-03-17T09:38:07+01:00
5557,20/91,91,Protokoll der 91. Sitzung des 20. Deutschen Bundestages,2023-03-16,,https://dserver.bundestag.de/btp/20/20091.pdf,https://dserver.bundestag.de/btp/20/20091.xml,55,acf17f0dcd2b9245bc3b8e70ca673dd0,2023-04-05T15:30:47+02:00
5558,20/92,92,Protokoll der 92. Sitzung des 20. Deutschen Bundestages,2023-03-17,,https://dserver.bundestag.de/btp/20/20092.pdf,https://dserver.bundestag.de/btp/20/20092.xml,20,ba838190832d76b0f7da8763800f96c1,2023-03-21T12:09:47+01:00
5559,20/93,93,Protokoll der 93. Sitzung des 20. Deutschen Bundestages,2023-03-29,,https://dserver.bundestag.de/btp/20/20093.pdf,https://dserver.bundestag.de/btp/20/20093.xml,65,f03a30bade62487160bebe507d745ad5,2023-04-06T10:56:31+02:00
5560,20/94,94,Protokoll der 94. Sitzung des 20. Deutschen Bundestages,2023-03-30,,https://dserver.bundestag.de/btp/20/20094.pdf,https://dserver.bundestag.de/btp/20/20094.xml,41,a8409e914206b15408732860fac689ff,2023-07-04T15:04:18+02:00
5561,20/95,95,Protokoll der 95. Sitzung des 20. Deutschen Bundestages,2023-03-31,,https://dserver.bundestag.de/btp/20/20095.pdf,https://dserver.bundestag.de/btp/20/20095.xml,34,8e7f5b4646433bbef001063b1caeed1b,2023-10-23T08:25:27+02:00
